Name	Resource Type	Domain	Site Code	Client	Approved	Assigned	Blocked	Client Type	Obsolete	Active	
XLWUL-491DWN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNRHSWK0MY03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016F2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-41131R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NDD	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T57	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NGP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47043F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-202643	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-43207N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0209C6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T50	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KKM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W6P	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NB3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-HQNJN1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK223P3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4902TQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4103C6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493XXP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-5105TJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N6X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-411326	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NFF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-6M7GFX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4500V1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKY2803	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290SZM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-OGV001	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NFN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X5K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431K10	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037WA2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-PK0W7L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-351GLW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKN5403	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W6W	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-022DPX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-200YTW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNAN756BDA6009	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-OS1KC4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-199600	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N88	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47044D	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL3-461R0Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47046K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4504DD	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-410JDW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-5N9VZK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WF4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47044J	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-3810T5	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNAMXSWK004003	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-350Q28	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4228JT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015UVF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNCESAWK08303	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-CONSFA	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JQH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DXR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-270PSH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-7VWSD2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-360X6N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-202647	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-DJHVV1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-430XX5	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMXGWKM2V03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N5G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-373F6X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47049L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431GTX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A03943	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-351DXC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N8F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-311FM9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W72	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-4121JV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-410JF2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-PK0WBC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KQ4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNRHSWK0MZ03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-491MR0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-0310PG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431YXQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0228TC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WF3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-4121JN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016BZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-2604WS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-410JL9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016NF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-212FYL	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4121JZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-330B2B	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461GHP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47111P	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431YXX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431YYS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PX2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-432028	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-350P0D	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DZC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-FM207M	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-421NKM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JP6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW3-43205G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN16EWSWK00903	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-43204R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-TN8FQ1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-6Z5HFX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V0Q	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04159	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-41131S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-03288G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-DHJVV1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015UMR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47112B	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47112V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L8K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-321VDH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-20263S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WDP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-391398	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4902W2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-22096H	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-5202T8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N1K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-410JDY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T5D	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-M02314	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-470439	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-04263H	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-410S90	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-JBVRAF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-135Q14	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KP7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DY0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-95V062	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-311R3F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-350Q3F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-410M6Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-450HLX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-20264T	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-RLC546	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015UMH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWK31403	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-4227L1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-101686	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUD-432L7G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KNG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47044N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-212FYH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKN4500	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-350Q37	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGSV00603	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-411CG5	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-43204K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUT-458876	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NFX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016G0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-131W0X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T6N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461DTW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0228TJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-4121JJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A03964	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KPG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK30003	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021Y4F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016FL	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N72	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-PK0WBY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W9R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-6RHGFX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A03941	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N4B	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-472PX8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0406Z9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMXSWK10JL303	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-470434	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471138	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-56RR74	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-201KHN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DZ4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4500V4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-10169C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-5Q4KMN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X74	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DZ8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V2C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016GB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-JBVPWG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NBY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DXB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KPJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04155	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016L1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016C7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-AFAS13	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4902XM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-381ZFM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-G0HCFX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V0M	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-381RJS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016P9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W7V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X5Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-4121N8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016BW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL3-47111Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L6V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431Y5B	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021Y62	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0406ZQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461DW7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMOSWK10ZVR03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-40307F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNOOSSLWKC0503	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021YTJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNT38WK20502	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N5L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493Z7C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-IN0JLH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471129	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T0P	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-39138V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T3K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04146	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-D9MVXR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4461PV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-430XYV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493XXK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-500S97	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-6NQV52	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016JV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-6491DT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-101685	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK16703	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-43205L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V0N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KJM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-MJ60P7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-B92075	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-04260G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432LCQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-3614MF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N74	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-201KHQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-PK0WCY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNCESALP27103	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W5V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-510V36	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015ULK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUT-458892	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T52	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T1Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T6G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461DR7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47049K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NCH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-451KBY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-511KP5	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47049R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T3J	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN16EWSWK00703	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-372CKW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NFC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1DPS52	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-340TK3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015USB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNSFSS3T19UH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4809GY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-3414G7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-430XZ2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016CX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-JBVPVM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016DF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KL1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037UZV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-39130S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-370BFT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431BGR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021YPF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-01091K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PY4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-40308C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016N6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
